,Ticker,freeCashFlow_RA,freeCashFlow_A,netChangeInCash_A,preferredStock_M,revenue,revenue_A,grossProfit_A,ebitda,eps,netIncome,dividendsPaid_A,Score
4954,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
4955,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
4956,BKCC,-0.01102697569725,0.010497294600916666,-0.0004289740000000001,0.0,0.044018778,0.002263188333333334,0.0,0.0043972405,-0.017500000000000016,-0.0024983427020833335,-0.005753784631166668,-0.01115309003058335
4957,BKU,0.32345524999999997,0.276199,0.029831166666666662,0.0,0.40149,0.24475225,0.0334575,0.16371308333333334,0.8483333333333333,0.07481733333333333,-0.020979583333333333,1.5986060416666665
4958,BLUE,-0.14691274999999998,-0.14546916666666668,-0.01860541666666667,0.0,3.526e-06,0.021494543833333334,0.016968037416666668,-0.1400239445,-2.3566666666666665,-0.16057841666666667,0.0,-2.600943807541666
4959,BOOM,0.006588,0.0017825,0.0003992499999999999,0.0,0.175074,0.09528016666666668,0.02514833333333333,0.007927083333333333,0.022731669710421204,0.0004209999999999997,-0.0003124166666666666,0.18832700304375455
4960,BQ,,-0.031519,0.08556466666666666,2.647237,0.274569,0.2664779166666667,0.05266516666666667,-0.028782083333333333,-0.8212184208329645,-0.03995866666666666,0.0,
4961,BVH,-0.0032232499999999987,0.005647916666666665,-0.0150285,0.0,0.2614,0.1756949166666667,0.13965924999999998,0.022033999999999998,0.13333333333333328,0.005363083333333338,-0.0006001666666666667,0.4516876666666666
4962,CDTX,-0.005621750000000001,-0.008553916666666666,-0.0017288333333333333,0.0,0.040744,0.009793583333333333,0.0010300833333333334,-0.012066333333333332,-0.2808908955657324,-0.01208525,0.0,-0.2587596455657324
4963,CHS,0.02990075,0.004981416666666669,0.007450416666666668,0.0,0.524053,0.4396665,0.14055125,-0.00771708333333333,-0.15583333333333335,-0.017077250000000002,-0.0008917499999999999,0.43631120833333337
4964,CINT,0.0032812499999999994,0.016858400000000003,0.015315,0.0,0.611805,0.51754425,0.18284925,0.09802249999999998,0.302125625,0.03500350000000001,-0.0085983,1.161260125
4965,CLOV,-0.05209825,-0.04113909316666666,0.004522520000000005,0.0,0.898791,0.41239025000000007,0.21069266666666664,-0.07125048666666665,-0.19517925,-0.07777873666666667,0.0,0.34408097166666674
4966,CLRC,-0.000221137,-0.000221137,0.00010297775,0.0,0.0,0.0,0.0,1.600000000044166e-10,12.561,-0.0001689685,0.0,12.560802773159999
4967,CMCSA,3.1614999999999998,3.569833333333334,-0.06724999999999992,0.0,30.553,28.448083333333326,19.299333333333333,8.044583333333334,0.5507339166666667,2.454916666666667,-1.11775,50.43352558333333
4968,CMRX,-0.0117345,-0.015264249999999998,0.0007450833333333337,0.0,0.000814,0.0034312500000000007,0.002781416666666667,-0.0037691666666666676,-0.06833333333333334,-0.0037159166666666677,0.0,-0.20453316666666668
4969,CMU,0.0032065149999999996,0.0034488528571428568,-3.1925714285714286e-05,0.0,0.00455731,0.005255031428571428,0.003581248571428572,0.0010786514285714285,0.08076142857142857,0.0022871414285714287,-0.00348078,0.09167439999999999
4970,CNX,0.16731525,0.11979475,0.0004198333333333317,0.0,0.859215,0.606035,0.3465578333333334,0.03424524999999998,-0.41416666666666674,-0.09370783333333332,0.0,0.70316125
4971,CPAA,-0.00016449175,-0.00026100440000000004,0.0001470255,0.0,0.0,0.0,0.0,0.0013181927999999998,0.03213520000000001,0.0010805673,0.0,0.033779728050000006
4972,CPLP,0.00783375,-0.0275135,0.0076153333333333325,0.0,0.079897,0.05205008333333333,0.02337091666666667,0.04457183333333334,1.075,0.02116383333333333,-0.00307025,1.2104135833333332
4973,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
4974,DGNU,-0.00021324525,-0.000282239125,0.05022148875,0.0,0.0,0.0,0.0,0.0014799826250000002,0.018183875,0.00101633475,0.0,0.019400062375
4975,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
4976,DHY,0.022217775000000002,0.015407029166666667,0.0005424066666666666,0.0,0.01251424,0.014547415,0.011538145,0.0044287125,0.040368333333333346,0.004072059166666669,-0.013084817499999998,0.08382752583333335
4977,ELME,0.01830275,0.022946500000000005,-0.0004082500000000006,0.0,0.055593,0.05847291666666666,0.035847833333333336,0.031121333333333334,-0.02919833333333334,-0.002513666666666667,-0.02076425,0.095172125
4978,EMD,0.0443278825,0.028587062857142853,0.0006601871428571426,0.0,0.03970729,0.03851371142857142,0.02957495,0.022920018571428575,0.42966000000000004,0.026100264285714287,-0.03566659,0.5525935767857143
4979,EP,0.0013106494999999998,-0.0011442304166666669,0.0009974381666666666,0.0,0.010991174,0.007495222499999998,0.0039031658333333326,-0.0009322418333333335,-0.25415000000000004,-0.0023638555,0.0,-0.24447151166666672
4980,ESSA,0.00561725,0.004910083333333333,-0.0011483333333333345,0.0,0.017575,0.016449,0.0014243333333333332,0.007675500000000001,0.44,0.003878333333333333,-0.0012363333333333334,0.47143441666666663
4981,FATH,-0.00032374999999999993,-0.0008865714285714285,-0.001566285714285714,0.0,0.04021,0.038584571428571426,0.014241285714285715,-0.05769885714285714,-0.9558284285714285,-0.06414871428571427,0.0,-0.9688901071428571
4982,FCUV,-0.001197341,-0.0007497636666666665,0.00017921300000000012,0.0,0.000292965,0.00030740341666666665,5.2156416666666664e-05,-0.0011043485000000002,-0.017416666666666667,-0.0011346045,0.0,-0.02025158975
4983,FEMY,-0.00404023175,-0.0025018092499999997,2.2213583333332913e-05,1.7211e-05,0.000858762,0.0002899090833333333,0.0001737415,-0.0024000263333333336,-0.40179768827914963,-0.0026781989999999996,0.0,-0.4134872865708163
4984,FHN,0.57775,0.25941666666666663,0.051342250000000006,1.014,0.882,0.7195945,0.13475,0.4501019166666666,0.38166666666666665,0.22975,-0.07891666666666666,2.277690833333333
4985,FITBP,-0.034500000000000086,0.29983333333333334,-0.29425,2.116,2.297,1.8050833333333332,0.4455,0.9298333333333334,0.7591970121381887,0.5891666666666667,-0.22683333333333333,2.4543220121381886
4986,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
4987,FREE,-0.0036742499999999996,-0.0012475833333333334,-0.0015397359166666668,0.0,0.138897,0.10348075000000001,0.030782583333333335,0.0013650999166666669,-0.4490939765997715,-0.008436833333333333,0.0,-0.31482296001643817
4988,FSBW,0.07836675,0.03144791666666666,0.009835666666666666,0.0,0.0323,0.03070325,0.012525583333333333,0.017212416666666664,1.06125,0.009991166666666667,-0.001504833333333333,1.1945935833333334
4989,FTAAU,-3.387850000000001e-05,-0.00016097900000000003,0.041728790833333335,0.0,0.0,0.0,0.0,0.0012064776666666664,0.03983333333333334,0.0015628635,0.0,0.040919881500000005
4990,FTF,,0.011418606666666666,-0.00032526666666666686,0.09,0.01007084,0.007757312363636363,0.006076843636363637,-0.001087496068181819,0.09567472727272727,0.004139973333333333,-0.015212566666666668,
4991,FTPAU,-0.00036884625,-0.00035409357142857144,0.03580852942857143,0.0,0.0,0.0,0.0,0.0010075691428571428,18.719440035972866,0.0009245219999999999,0.0,18.72004761786572
4992,GBR,2.2500000000000005e-06,-2.2749999999999997e-05,2.9750000000000005e-05,1e-06,6.3e-05,5.366666666666667e-05,-8.666666666666668e-06,0.00021516666666666667,0.19691205507924137,0.00017825,0.0,0.19719697174590803
4993,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
4994,GRTS,-0.030454500000000002,-0.022548,0.0005304166666666668,0.0,0.012003,0.005561666666666667,0.00042950000000000003,-0.02330575,-0.4293673645546448,-0.025006916666666667,0.0,-0.4802110312213115
4995,GTACW,,-0.000138,-0.000138,0.0,0.0,0.0,0.0,0.0018705999999999996,0.0856,0.002832333333333333,0.0,
4996,HBAN,1.00675,0.5871666666666667,0.4611666666666667,2.851,1.404,1.397916666666667,0.248,0.647,0.28106084365174894,0.3634166666666667,-0.14158333333333334,4.623769176985082
4997,HBI,-0.14348100000000003,0.03124558333333333,-0.007723000000000008,0.0,1.473286,1.6416033333333335,0.56008925,0.09587116666666667,-0.029999999999999985,-0.010463249999999995,-0.05243175,1.7525204583333336
4998,HILS,-0.002556715,-0.0011945517,0.0006501204,0.0,0.0,0.0,0.0,-0.0013118944,-0.18470651311563885,-0.0020775207,0.0,-0.18911818901563884
4999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5000,IBRX,-0.10391775,-0.07037841666666668,-0.008256833333333331,0.0,7.3e-05,0.00010708333333333331,1.0333333333333332e-05,-0.06367158333333332,-0.20039791108879942,-0.07162925,0.0,-0.36789203608879945
5001,ICD,-0.0036175,-0.0031659166666666663,-0.00036924999999999973,0.0,0.060259,0.02618591666666666,0.001843416666666666,-0.006155499999999999,-2.9225,-0.019055916666666665,0.0,-2.8875358333333336
5002,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5003,IMNN,-0.005852128,-0.004674757916666667,0.002034667,0.0,0.000125,0.00011458333333333336,2.0833333333333333e-05,-0.004899546083333334,-301.0445401566555,-0.005668427416666666,0.0,-301.05506364140547
5004,INTZ,-0.0055674999999999995,-0.0037894166666666666,-2.658333333333325e-05,0.001747,0.005337,0.002109666666666667,0.0012755833333333332,-0.0036829166666666664,-0.225,-0.004138916666666667,-8.249999999999999e-06,-0.23183479166666668
5005,ISUN,-0.0029080735725,-0.0015446540241666666,0.00012812850691666677,2e-08,0.019034,0.011857154916666666,0.0016742980833333334,-0.0014255925854166666,-0.19587576372061188,-0.002274238916666667,-1.6691666666666668e-05,-0.18267170337852856
5006,KGC,0.063275,0.12426666666666668,-0.013083333333333327,0.0,1.0762,0.9554166666666667,0.319575,0.36965000000000003,0.06407639702847946,0.134075,-0.031716666666666664,1.6374472303618128
5007,KIRK,-0.014808499999999999,0.0015024999999999997,0.0005869166666666661,0.0,0.130962,0.13728625,0.041939666666666674,0.004433083333333333,-0.06499999999999997,-0.0005961666666666669,0.0,0.08017604166666667
5008,LAB,-0.02741325,-0.02741325,0.01321425,0.311253,0.027021,0.024487,0.01613225,-0.043618000000000004,-0.61,-0.0665965,0.0,-0.6366566250000001
5009,LAZY,-0.027961,-0.0031592499999999993,0.0025190833333333332,0.064221,0.24349,0.28159324999999996,0.06937108333333333,0.026064583333333332,0.8900554166666667,0.014794333333333331,-0.0017154166666666665,1.1658426666666668
5010,LFMD,-0.006655899,-0.00567315225,0.00042132758333333285,0.004336592,0.031412469,0.018752331166666664,0.015177957916666667,-0.012198244083333335,-0.6797545487586275,-0.013001776166666664,-0.00019414066666666665,-0.6688775523002942
5011,LMNR,-0.00208375,-0.002070083333333333,0.0009773333333333333,0.01081,0.037901,0.04261966666666667,0.00975325,0.0035429166666666677,0.001666666666666668,1.0500000000000237e-05,-0.0013240833333333334,0.05406629166666666
5012,LNSR,-0.00136325374275,-0.0024110845809166667,-0.00039291544383333383,0.0,0.02761,0.00946475,0.005120583333333335,-0.005260916382833333,-0.6316226666666668,-0.0040755016595,-0.00015516666666666668,-0.6267956627885833
5013,LPTH,3.724549999999997e-05,0.00014602225000000002,-4.0312916666666655e-05,0.0,0.008472679,0.008973306833333335,0.003186922,0.0005032425,-0.02232292040612205,-0.0006107686666666665,0.0,-0.011718486989455379
5014,MCBC,0.0087,0.008169333333333332,0.04022666666666667,0.0,0.013826,0.01976675,0.0016306666666666665,0.011291083333333334,0.2283333333333333,0.007825833333333334,-0.0027241666666666664,0.26024512499999997
5015,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5016,MEKA,-0.0001473875,-0.00049155,-0.0018171781999999997,0.0,0.0,0.0,0.0,-0.009207507499999998,-0.16277045045045044,-0.00022192000000000045,0.0,-0.17219816095045043
5017,MESA,-0.007062,0.015154833333333334,-0.00014924999999999886,0.0,0.147173,0.12856666666666666,0.05363166666666668,0.021694416666666664,-0.365,-0.012416166666666667,0.0,-0.18648441666666668
5018,MLAIU,-0.00029835175,-0.00029835175,0.00013842375,0.0,0.0,0.0,0.0,0.0002734903333333333,0.0017756604554865424,5.242425e-05,0.0,0.0017990475388198759
5019,MMMB,0.000406881,0.0006450701666666668,0.00023905941666666665,0.0,0.025693913,0.014026621166666668,0.003404347583333333,0.0006865776666666666,0.011738270623636997,0.00039031466666666664,0.0,0.03518560766530367
5020,MPX,0.011712,0.006152666666666667,0.0019472500000000002,0.0,0.108509,0.0765695,0.01796616666666667,0.009917583333333332,0.2183333333333333,0.007401416666666667,-0.0038546666666666664,0.34964074999999994
5021,MRUS,-0.039371500000000004,-0.024930916666666667,-0.004114416666666664,0.0,0.010339,0.01002575,0.0,-0.0162255,-0.47925994636684105,-0.023626916666666664,0.0,-0.5465190713668411
5022,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5023,MUA,0.01173913,0.01173913,-3.8737500000000006e-05,0.0,0.01352678,0.014211475000000001,0.0118609,-0.0092747325,0.03419250000000001,0.0012066325000000008,-0.0114832575,0.056386500000000006
5024,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5025,MURF,-0.0003278275,-0.0003278275,7.43055e-05,0.0,0.0,0.0,0.0,-2.8642299799999992e-05,-3.2913000000000006,9.965975000000001e-05,0.0,-3.2918476172998004
5026,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5027,NMRD,-0.0033877725,-0.0022085464166666665,0.0005227647499999998,0.0,3.017e-06,4.84125e-05,1.3443500000000001e-05,-0.0017409800000000003,-0.11196810163295519,-0.00325091225,0.0,-0.11844882263295518
5028,NODK,-0.0055632500000000005,0.005335583333333334,0.0010558333333333333,0.0,0.006397895,0.07194624124999999,0.005511666666666667,0.006722351333333334,-5.951853933876822,0.00497375,0.0,-5.912404431085156
5029,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5030,NXGN,0.003928500000000001,0.009895,0.018082,0.0,0.161877,0.1470145833333333,0.07308541666666667,0.014724083333333332,0.0380776058238601,0.0024564166666666666,0.0,0.33329968915719344
5031,OIS,0.0031490000000000008,0.010189916666666667,0.002793749999999999,0.0,0.101407,0.15399291666666667,-0.004066000000000001,-0.015546833333333336,-0.755,-0.04515966666666666,0.0,-0.6372733749999999
5032,OPGN,-0.0051472845,-0.005586656916666668,0.0008236124166666666,0.0,0.000448713,0.0009355675000000001,0.00010702808333333334,-0.00605398125,-0.3315,-0.007523546750000001,0.0005972293333333334,-0.34512198545833334
5033,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5034,PDLB,0.0090025,0.00209675,-0.006144166666666665,0.225,0.016149,0.015638499999999996,0.0027759166666666665,0.003830249999999999,0.03583333333333332,-0.0005651666666666668,0.0,0.016180791666666652
5035,PGRE,0.061659250000000006,0.060684583333333326,0.00986083333333333,0.0,0.184028,0.1817833333333333,0.11423866666666667,0.08606708333333331,-0.0315054321163375,-0.006104583333333333,-0.019383583333333333,0.3262274012169958
5036,PLXP,-0.0148338345,-0.007847506333333334,0.0006103760833333328,0.02138489,0.000386,0.0009345269166666694,0.00024216666666666917,-0.007744832000000001,-0.45333333333333337,-0.007872977000000001,0.00024705991666666667,-0.4800786530416667
5037,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5038,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5039,PVH,-0.13067499999999999,0.06264166666666666,0.003941666666666667,0.0,6.7434,2.4638500000000003,1.3901666666666668,0.16467500000000004,0.32210466666666643,0.021941666666666654,-0.001725,5.701663
5040,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5041,QD,1.0930535145000002,0.8212262060000001,0.07132560879999991,0.0,0.378887,0.50234740725,0.38579474125,0.11161177108333332,0.20083333333333328,0.5243899971999999,0.0,2.039013193166667
5042,QH,-0.010664000000000002,-0.012684520833333338,0.0044550625000000016,0.0,1.081468,0.715359,0.045056454545454545,0.003382795454545456,-1.4349642577777992,-0.0064022083333333335,0.0,-0.5356002350505266
5043,QIPT,0.00407375,0.0036724855759815,-0.00023738474888774984,0.0,0.040815,0.0282280138024335,0.02098528199028975,0.0046062628949812496,-0.02327250987294097,-0.0003925542609395834,0.0,0.027991650918401903
5044,RGP,0.012229,0.011060583333333334,-0.0027316666666666683,0.0,0.186777,0.18369141666666666,0.0723045,0.016373833333333334,0.3508333333333333,0.01100375,-0.004224916666666668,0.6007771249999998
5045,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5046,SCHL,0.006400000000000003,0.011975,-0.005416666666666667,0.0,0.3249,0.36690833333333334,0.18652500000000002,0.021974999999999998,0.1616666666666667,0.005624999999999999,-0.005441666666666667,0.5980583333333334
5047,SKYA,0.000146323,-0.0002461988333333333,-8.010066666666668e-05,0.0,0.0,0.0,0.0,0.002187611,0.09930385714285715,0.002552212833333333,0.0,0.10159920114285716
5048,SLI,-0.00931924525,-0.00689108675,0.008723771666666666,0.0,0.0,0.0,-0.002130541583333333,-0.0044890475,-0.04949658818548328,-0.006647508083333333,0.0,-0.07272036172714995
5049,SLRC,0.022764749999999993,-0.008887166666666668,-0.0006684166666666667,0.0,0.171816,0.022553166666666662,0.013867916666666667,0.021208499999999995,0.2993339705822757,0.006196833333333333,-0.023384500000000003,0.5231352622489424
5050,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5051,SOL,-0.00472975,-0.0024482500000000008,0.009397,0.0,0.02889,0.018358640000000002,0.005718514916666667,0.0014846450833333337,-0.005001347833579806,-0.00024881925,0.0,-0.024283375291913142
5052,SUP,0.030615000000000003,0.020303416666666668,0.007776833333333333,0.199897,0.802645,0.37800349999999994,0.030431249999999993,0.02408425,-0.8896671027126191,-0.017477083333333334,-0.0036836666666666667,-0.18383747771261913
5053,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5054,SWI,0.03676075,0.05342775,-0.004302833333333345,0.0,0.187069,0.2187893333333333,0.166752,-0.01169316666666667,-0.42427775000000006,-0.06852883333333333,0.0,-0.27286650000000007
5055,TASK,0.03755075,0.007346333333333333,0.008037583333333334,0.0,0.24222,0.18326983333333333,0.07818591666666666,0.01772375,0.00963608333333335,0.0013547500000000003,0.0,0.3224989583333333
5056,TCVA,-0.00011732525,-0.00034785040000000005,-0.0001643192,0.0,0.0,0.0,0.0,0.00012040500000000004,0.010770999999999996,0.00019161220000000006,-0.0001115224,0.010733822249999997
5057,TGB,0.0003975000000000003,0.010777583333333333,0.005638333333333332,0.0,0.100618,0.09734616666666666,0.02014708333333333,0.02896483333333333,-0.00441150614341701,-0.00108525,0.0,0.12341145218991631
5058,TGVCU,-0.000298512,-0.00023880960000000003,-7.73758e-05,0.0,0.0,0.0,0.0,-0.00016772399999999998,-0.08200500000000001,-0.0002407906,0.0,-0.0824902995
5059,TNDM,0.00409175,0.008049166666666666,0.010111833333333329,0.0,0.220501,0.16690383333333336,0.08747674999999999,-0.0039012499999999998,-0.15083333333333332,-0.009450833333333335,0.0,0.11116345833333335
5060,UIS,0.0031750000000000007,-0.05980833333333333,-0.012425,0.0,0.0,0.4586333333333332,0.08920833333333333,0.068175,0.30583333333333346,0.01644166666666666,0.0,0.6699541666666667
5061,UONE,0.02775925,0.018247666666666666,0.002771416666666667,0.0,0.121403,0.10635125000000001,0.07533574999999999,0.03608308333333333,0.09167866666666663,0.0063444999999999994,-0.00013324999999999999,0.2883379999999999
5062,UTI,-0.00726475,-0.003945000000000001,0.007418499999999998,0.0,0.120004,0.09061491666666667,0.04490533333333333,0.01111375,0.03927854331584344,0.00386675,-0.0010950000000000003,0.21700616831584346
5063,VEEE,-0.00262936,-0.0013521140909090908,0.0020600071818181816,0.0,0.023175703,0.006277562363636364,0.0023071609090909093,-0.0006483321818181817,-0.11484472727272726,-0.0007890830909090911,0.0,-0.10047948381818182
5064,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5065,VORB,-0.0564745,-0.0564745,0.009797500000000004,0.0,3.0907e-05,0.00057547675,-0.00777712225,-0.031829014,-0.11228250000000001,-0.045307749999999994,0.0,-0.23002438325
5066,VZLA,-0.00596476075,-0.005213494333333333,0.0025010460833333335,0.0,0.0,0.0,-2.2095416666666665e-05,-0.00301189575,-0.029948733420177908,-0.0029803291666666665,0.0,-0.022847244628511242
5067,WAL,0.5613250000000001,0.013774999999999994,0.0507336666666667,0.295,0.6001,0.45205,0.09830833333333333,0.32605,1.9642067499999998,0.20525833333333332,-0.032925,3.1437609166666665
5068,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5069,WEBR,-0.096589,-0.009409545454545446,-0.0016459090909090894,0.0,0.164899,0.4238770909090909,0.151541,0.036502181818181816,0.04809490909090912,-0.030097181818181825,-0.036696636363636355,0.3647336363636364
5070,WHLRL,-9999.0,0.0041526666666666665,-0.0019833333333333335,0.0,0.015497,0.025602333333333335,0.0,-0.011095666666666665,-0.4602333333333333,-0.004369333333333334,0.0,-9999.452579833334
5071,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5072,WYY,-0.001335924,0.00013773558333333337,-0.0001696219999999999,0.0,0.025271572,0.030544976416666664,0.004382674333333334,-0.0006313387500000005,-0.028668833333333348,-0.0003385003333333332,0.0,-0.0016018672083333472
5073,ZTEK,-0.00414469075,-0.0022258388333333337,0.0010367994999999997,0.0,1.52e-05,3.233091666666666e-05,-5.434599999999999e-05,-0.004442678666666667,-0.04870687414255909,-0.004543119666666665,0.0,-0.059233549100892416
5074,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5075,VINO,-0.002222068,-0.0017654024166666666,-2.0615666666666717e-05,0.009026824,0.000440939,0.00059626775,0.00032654708333333324,-0.0016337433333333332,-4.833703386062152,-0.0018832145,0.0,-4.8368741709788186
5076,BNTC,-0.0045445,-0.003563098248518751,-0.00027436369168050005,0.0,1.4e-05,1.1166666666666668e-05,-8.916666666666667e-06,-0.0038714166666666667,-0.7822822978967631,-0.0037940833333333333,0.0,-0.7936880895634297
5077,EFOI,-0.00193975,-0.0016278333333333336,-0.00024116666666666674,0.0,0.001764,0.00296075,0.0006466666666666666,-0.0017047499999999999,-0.44083333333333335,-0.0019275833333333334,0.0,-0.442240625
5078,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5079,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5080,RAAS,,-0.04540959566666666,0.05032568666666667,4.875825761,0.27613,0.21828103487499997,0.09055363537500001,-0.14926049975,-0.7788319752372517,-0.150211204,0.0,
5081,MCACR,-9999.0,-0.00051347,2.3748e-05,0.0,0.0,0.0,0.0,-0.00023592250000000002,0.0,-0.000668818,0.0,-9999.0002240485
5082,VERO,-0.006829,-0.006378333333333333,-0.00034833333333333336,0.0,0.02292,0.023480583333333332,0.015954666666666666,-0.009705583333333332,-0.29943666666666663,-0.012378583333333332,0.0,-0.28239762499999993
5083,ACAQ,-0.00011081331167875,-8.891964934299999e-05,-0.0001698539481462,0.0,0.0,0.0,0.0,-42.714065651599995,-1982.7483416,-44.4629693631523,0.0,-2025.4627217457821
5084,NBSE,-0.007357842,-0.005207541916666667,0.0008046393333333331,0.0,0.0,0.0,0.0,-0.6511540926108335,-11.153805420452784,-0.007890385749999975,0.0,-11.815200523563616
5085,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5086,NAVB,-0.00242240375,-0.00239975725,0.00014660775,1.32e-07,7.516e-06,1.5087916666666665e-05,3.749000000000001e-06,-0.0031231250833333325,-0.12333333333333334,-0.003076585083333333,0.0,-0.12672929620833334
5087,LCAAW,-9999.0,-0.0005827026666666667,-0.00017473399999999998,0.0,0.0,0.0,0.0,0.003944955333333333,0.08,0.003513860666666667,0.0,-9998.916070611167
5088,JG,-0.039351250000000004,-0.038639400000000004,0.0721332,0.0,0.080431,0.10446716666666667,0.05812466666666668,-0.03775675,-0.3416665833333334,-0.030381399999999996,0.0,-0.2972631666666667
5089,QTT,-0.1304466075,-0.1304466075,0.4769574575,0.495844565,0.881137,1.2662398565833333,0.8923504030833332,-0.41499354083333334,-15.711079499999999,-0.2751578655,0.0,-14.736656018499998
5090,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5091,KZIA,-0.00591517875,-0.005281543,0.0007716060000000004,0.0,5.85e-07,0.002953189985,0.0007221588083333334,-0.0045091579383333335,-4.449879234387246,-0.000636356,0.0,-4.460683125678912
5092,VBIV,-0.018322249999999998,-0.013603500000000003,0.0015346666666666677,0.0,0.000293,0.00023116666666666666,-0.0023701666666666667,-0.01760883333333333,-0.0772,-0.019107166666666665,0.0,-0.12451458333333333
5093,PNFPP,0.027814000000000005,0.10021808333333332,-0.013719583333333299,0.217632,0.380776,0.28585558333333333,0.05822516666666666,0.21011749999999998,0.8799166666666666,0.12110016666666668,-0.015882000000000004,0.6718005416666667
5094,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49995.0
5095,EVOJW,-9.606525e-05,-0.00024192342857142857,1.689771428571428e-05,0.0,0.0,0.0,0.0,0.0025036142500000002,0.22203875,0.002861030142857143,0.0,0.2243791685
5096,ASPAW,-0.00037878725,-0.00032628728571428576,8.060171428571427e-05,0.0,0.0,0.0,0.0,-0.0008275048571428571,-0.06557142857142857,-0.0007624478571428571,0.0,-0.06667461117857143
